Filename,Predictions
has\2022-02-14-2022-02-22_graph_AAPL_30_day.png,0.9980000257492065
has\2022-02-15-2022-02-22_graph_AAPL_30_day.png,0.9919999837875366
has\2022-02-15-2022-02-23_graph_AAPL_30_day.png,0.9919999837875366
has\2022-02-16-2022-02-23_graph_AAPL_30_day.png,0.9940000176429749
has\2022-02-16-2022-02-24_graph_AAPL_30_day.png,0.9850000143051147
has\2022-02-17-2022-02-24_graph_AAPL_30_day.png,0.9909999966621399
has\2022-02-17-2022-02-25_graph_AAPL_30_day.png,0.9909999966621399
has\2022-02-18-2022-02-25_graph_AAPL_30_day.png,0.9940000176429749
has\2022-02-18-2022-02-28_graph_AAPL_30_day.png,0.9919999837875366
has\2022-02-22-2022-02-28_graph_AAPL_30_day.png,0.9869999885559082
has\2022-02-22-2022-03-01_graph_AAPL_30_day.png,0.9459999799728394
has\2022-02-23-2022-03-01_graph_AAPL_30_day.png,0.984000027179718
